Node,E1,E2,E12,N,XYZ
325,-5.91028080280942e-06,5.620904056045754e-06,-2.856631946320659e-06,325,[3.120559 2.603232 0.      ]
326,0.0009569023169418971,-0.0006039715380074584,-0.0007034536530512239,326,[3.254284 2.618673 0.      ]
327,7.21014195492059e-06,1.5861150631986203e-05,2.6855298218496013e-05,327,[3.195309 2.634195 0.      ]
328,0.00030049593401741464,-0.00027233960202938226,-0.0016079516144115909,328,[3.324091 2.675909 0.      ]
329,5.056952423806299e-06,1.0160061013197015e-05,1.2325778141537846e-05,329,[3.262898 2.679356 0.      ]
330,-0.00021618762426529534,0.00014134427777974184,-0.0012444063753307942,330,[3.381327 2.745716 0.      ]
331,0.000280581857828692,-0.0001620365619257676,-0.001329627668187278,331,[3.320644 2.737102 0.      ]
332,-0.00048301827491128903,0.0002926854717306889,-0.0006606377390880394,332,[3.423444 2.824604 0.      ]
333,-0.00018913485451946266,0.00017775340513860618,-0.00118421660933483,333,[3.365805 2.804691 0.      ]
334,-0.0005195412927218868,0.0003223661273048262,-0.0002894254678438117,334,[3.449445 2.910167 0.      ]
335,-0.0004865775666473837,0.00039850612900192,-0.0006367514764812699,335,[3.396768 2.879441 0.      ]
336,-0.0005012094578828452,0.0004511258151342107,-6.448147882818882e-05,336,[3.412626 2.959167 0.      ]
337,-0.0005267422966551832,0.0005471691773221921,0.0005576465595468101,337,[2.632272 2.9265   0.      ]
338,-0.0005581806590222102,0.000728182199439058,0.00033507123101043056,338,[2.669899 2.967334 0.      ]
339,-0.000208306395390271,0.000254776736055049,0.0012179967237757345,339,[2.653546 2.856494 0.      ]
340,-0.00035715528543815885,0.0005420057087214046,0.0009923136430106082,340,[2.682586 2.903553 0.      ]
341,0.00037605179861333396,-0.0002347371113084044,0.001231013496831669,341,[2.688005 2.791949 0.      ]
342,9.998386002618188e-05,0.00012408861254374745,0.0012871178413499489,342,[2.707356 2.843753 0.      ]
343,-1.0547298063441624e-05,-5.295408567502726e-05,0.0002702762776006862,343,[2.734835 2.734835 0.      ]
344,0.0005530502093244495,-0.0002743172860758621,0.0009623782451939657,344,[2.743485 2.789682 0.      ]
345,-0.0006207366022632291,0.00026237492990186396,-0.00021434677436429884,345,[2.791949 2.688005 0.      ]
346,-0.0006361478523582015,0.0003251347734729008,-0.000293010017389822,346,[2.789682 2.743485 0.      ]
347,-0.0005729402024954831,0.00020393043137541386,-0.0001145480570678536,347,[2.856494 2.653546 0.      ]
348,-0.0004903549047717934,0.00023005059662121216,-0.00014759610871901974,348,[2.843753 2.707356 0.      ]
349,-0.0004500892468013405,0.00011459164373610017,-3.552041079199573e-05,349,[2.9265   2.632272 0.      ]
350,-0.0003542739774952935,9.769029293089579e-05,-3.035013625030114e-05,350,[2.903553 2.682586 0.      ]
351,-0.00038046070867878146,5.989785564600679e-05,-3.672447226830272e-05,351,[3.    2.625 0.   ]
352,-0.00027068718560336116,3.710699268638781e-05,-1.3810642206537466e-05,352,[2.967334 2.669899 0.      ]
353,-0.0004712772584068263,0.00012260055870763815,-8.112328501732463e-05,353,[3.0735   2.632272 0.      ]
354,-0.0002851911271777377,4.371072538121405e-05,-3.947779200636978e-05,354,[3.032666 2.669899 0.      ]
355,-0.0006690744409936084,0.0002752600037689687,-7.451885914048703e-05,355,[3.143506 2.653546 0.      ]
356,-0.00041804968940450937,0.0001410913044625746,-3.3921257129820165e-05,356,[3.096447 2.682586 0.      ]
357,-0.0008631517880108922,0.00046359295567211694,0.0003443186330201291,357,[3.208051 2.688005 0.      ]
358,-0.0006470226574386145,0.00034318956711533054,0.0001454573980344074,358,[3.156247 2.707356 0.      ]
359,-2.5531149569588997e-05,-1.1900104277610707e-05,-0.0002776793646844418,359,[3.265165 2.734835 0.      ]
360,-0.0007734388030493991,0.0004000379348523773,0.000560717845606724,360,[3.210318 2.743485 0.      ]
361,0.00015311851384582987,2.0076638371058775e-05,-0.001290400830388047,361,[3.311995 2.791949 0.      ]
362,0.00045332071376202876,-0.0001200506126275133,-0.001223313211427787,362,[3.256515 2.789682 0.      ]
363,-0.00029127791419499027,0.0003765484496532354,-0.0010310125979515958,363,[3.346454 2.856494 0.      ]
364,-2.24568309020734e-05,0.0002938847087804299,-0.0012574448462910458,364,[3.292644 2.843753 0.      ]
365,-0.0005262778939483853,0.0005766852845755625,-0.00042298500865908806,365,[3.367728 2.9265   0.      ]
366,-0.0003942306530777817,0.0006090584080828028,-0.000901576756240783,366,[3.317414 2.903553 0.      ]
367,-0.0005504240578704869,0.000733419772263624,-0.0002721896255001473,367,[3.330101 2.967334 0.      ]
368,-0.00039827464094402583,0.0008610561964220027,0.0007878189489154037,368,[2.71399  2.942834 0.      ]
369,-4.7369978941568663e-05,0.0005591607877855341,0.0013811902759180393,369,[2.730536 2.888384 0.      ]
370,0.00038650317682000987,8.947279583427104e-05,0.0013448989716114586,370,[2.757337 2.838183 0.      ]
371,-0.00020821778989317877,-0.0001628674196389855,0.000677334756163649,371,[2.793761 2.793761 0.      ]
372,-0.00037046150915384657,0.0001709818752801403,-0.00014175575690586397,372,[2.838183 2.757337 0.      ]
373,-0.0001331770538745003,7.582587344061412e-05,0.00011651681020037738,373,[2.888384 2.730536 0.      ]
374,1.1318209338931351e-05,-3.305525417074336e-05,0.00013272449414574068,374,[2.942834 2.71399  0.      ]
375,4.8538410685611266e-05,-7.188414868890118e-05,-7.735118105291205e-06,375,[3.       2.708333 0.      ]
376,-1.0949822677998322e-05,-2.31673725454649e-05,-0.00014922109159694677,376,[3.057166 2.71399  0.      ]
377,-0.00020744363607546473,0.0001135100778804929,-0.00010810143884551482,377,[3.111616 2.730536 0.      ]
378,-0.0004994919879444774,0.00023347081550145624,0.00025860170465007506,378,[3.161817 2.757337 0.      ]
379,-0.00022647017120882174,-0.00011500967275684154,-0.0006255908849479158,379,[3.206239 2.793761 0.      ]
380,0.00031097311740731996,0.00023104769519513595,-0.0014584926259315345,380,[3.242663 2.838183 0.      ]
381,-8.587640757746692e-05,0.0006237926976656086,-0.0013566837513392105,381,[3.269464 2.888384 0.      ]
382,-0.0003965621312525241,0.0008624547402563778,-0.0007509901467083122,382,[3.28601  2.942834 0.      ]
392,-0.00036879801962415515,3.5214597662017924e-05,0.00013361102820871234,392,[2. 3. 0.]
393,-0.0005615317829783101,0.00012418149308432712,6.247335270758954e-05,393,[1.5 3.  0. ]
394,-0.0005566724333156679,0.00010764972030014874,4.044611761408587e-05,394,[1. 3. 0.]
395,-0.00027557946866437486,5.6383699681335675e-05,-2.4519044774418846e-06,395,[0.5 3.  0. ]
396,0.0,-7.391373519628494e-06,0.0,396,[0. 3. 0.]
397,0.0,1.9960627143568555e-05,0.0,397,[0.  2.5 0. ]
398,-0.0006233603954160163,0.00018066660495022314,1.8135898727024294e-05,398,[0. 2. 0.]
399,-0.0006317813047322718,0.0002011130139240151,1.5747775341894133e-05,399,[0.  1.5 0. ]
400,-0.0006270106247405026,0.00020669150867896915,1.621234257391047e-05,400,[0. 1. 0.]
401,-0.00061279537723227,0.00020260879881404568,1.8388626709030307e-05,401,[0.  0.5 0. ]
402,-0.0005813140598049197,0.00019840382488637632,1.6171644514894517e-05,402,[0. 0. 0.]
403,-0.0005866573275246405,0.00019785192095727472,-6.0483168088588035e-06,403,[0.5 0.  0. ]
404,-0.0006067876019626481,0.00020097711078564994,-6.977866680636137e-06,404,[1. 0. 0.]
405,-0.00064489541700884,0.0002117881091068006,-2.89115884568778e-06,405,[1.5 0.  0. ]
406,-0.0006900905032139963,0.00022825797325207902,-4.787474868379231e-06,406,[2. 0. 0.]
407,-0.0007221826091463985,0.00023619748878883975,-5.822635915618286e-06,407,[2.5 0.  0. ]
408,-0.0007216843161477469,0.0002392001597659694,-1.139930774819069e-05,408,[3. 0. 0.]
409,-0.0006984567138088539,0.00024138161544774248,-7.1486003801603075e-06,409,[3.  0.5 0. ]
410,-0.0007073845348186893,0.00024238122934319698,1.7648123740993896e-05,410,[3. 1. 0.]
411,-0.0007012486322887639,0.00026631308156515796,4.069047456050235e-05,411,[3.  1.5 0. ]
412,-0.0008035100282207942,0.00014778081115033472,-3.479427901531179e-05,412,[3. 2. 0.]
413,-0.0005489364083505063,0.0001014394229961207,0.0002543715503955798,413,[1.546192 2.546054 0.      ]
414,-0.0004582307964952893,0.00011118088376595814,7.968610940220573e-05,414,[1.643934 2.062103 0.      ]
415,-0.0006283080051394418,0.000160356333617057,6.58788902512718e-05,415,[1.56776  1.517458 0.      ]
416,-0.0006487013742346394,0.00019421573046906273,7.864888121000493e-05,416,[1.534485 1.005006 0.      ]
417,-0.0006504252810393928,0.00020941919800353777,3.214877686414638e-05,417,[1.513991  0.5022155 0.       ]
418,-0.0007002763937642078,0.00026587263955807187,7.632327610337323e-05,418,[2.055282 1.483004 0.      ]
419,-0.0007182505081618345,0.0002610102899199006,0.00010772987990159992,419,[2.522695 1.48878  0.      ]
420,-0.0004705053462651128,0.00022671704415413893,-7.145916684170321e-05,420,[2.014588 2.598858 0.      ]
421,-0.000626321166924028,0.00021595810923432957,7.849705181989664e-05,421,[2.09761  1.933495 0.      ]
422,-0.0006337861850270402,0.00018795848473577236,5.899511843269162e-05,422,[2.524491 1.973021 0.      ]
423,-0.0005532763191298938,0.00015781333322106245,-0.000263464569670534,423,[2.614175 2.268688 0.      ]
424,-0.00026592901626787185,-0.0001176000266366935,-0.0001706702382176452,424,[2.662421 2.447833 0.      ]
425,-0.0004304620525490716,6.666088597607738e-05,-0.00040635373667074646,425,[2.266149 2.44     0.      ]
426,-0.000429388444507888,0.000150559946954869,-0.0005146073646722486,426,[2.453786 2.348525 0.      ]
427,-0.0003218367030550311,0.00013306017791179156,-0.00020570721826924335,427,[2.546923 2.510882 0.      ]
428,-0.0001087180233838174,3.258972524364503e-05,2.8875075397032595e-05,428,[2.428396 2.597886 0.      ]
429,-0.00010694248546071708,8.695912942767029e-05,0.0005327869788331364,429,[2.313284 2.720361 0.      ]
430,-0.0002306390154719233,0.00020408379650072776,0.00044610353277156075,430,[2.274547 2.873961 0.      ]
431,-0.00023907670968125412,3.155487596913785e-05,-0.0003309540547602203,431,[2.38229  2.178551 0.      ]
432,-0.0005182288356907321,0.00013975432894676508,0.00012685073920998084,432,[2.173846 2.209597 0.      ]
433,-0.00014968156766465045,5.78696539152393e-05,-0.0004310562198842722,433,[2.820304 2.301696 0.      ]
434,2.4879368725343302e-05,-9.660998767374732e-05,-0.0006852841865463358,434,[2.763388 2.429541 0.      ]
435,-0.0006974205613587919,0.000238040385028981,1.2188051003681963e-05,435,[2.506518  0.4989933 0.       ]
436,-0.0007042059766078199,0.00024670731329466656,3.6925798857875185e-05,436,[2.514879  0.9956179 0.       ]
437,-0.0006849468145172299,0.00025360274930018507,7.178576223078477e-05,437,[2.028207  0.9966897 0.       ]
438,-0.0006787681526802551,0.0002328721330801352,3.0024641200346585e-05,438,[2.012594  0.4990374 0.       ]
439,-0.0006276233747694762,0.00019652797222571752,2.214948359086025e-05,439,[0.5192241 1.507654  0.       ]
440,-0.0006112232926428903,0.00018512610087565562,4.3373149158293525e-05,440,[1.043527 1.514089 0.      ]
441,-0.0005562904905732403,0.00013058144929902114,0.00014069405145821585,441,[1.030102 2.519884 0.      ]
442,-0.00028622112726621105,8.226172300092682e-05,4.659451995429618e-05,442,[0.51297  2.507886 0.      ]
443,-0.0006192961856575465,0.00016970785429895212,0.0001309767963948851,443,[1.059041 2.027648 0.      ]
444,-0.0006255946027385859,0.00017888231673060317,6.618089228834772e-05,444,[0.5232554 2.010339  0.       ]
445,-0.0006155093260217207,0.00019966468443182372,4.2125885094083536e-06,445,[0.5057493 0.5018224 0.       ]
446,-0.000626701272267399,0.00019872969896290963,1.86095581673547e-05,446,[1.011425  0.5024113 0.       ]
447,-0.0006240825773143217,0.00020039495139885104,1.5186308463187515e-05,447,[0.5127393 1.003766  0.       ]
448,-0.0006250894891112347,0.0001891862009084097,4.0115546374557785e-05,448,[1.024586 1.007216 0.      ]
449,-0.0004122729892703858,0.0003022187161122649,0.00024339237640329933,449,[1.942378 2.291699 0.      ]
464,-0.0006850327540054333,0.00022577734214884076,-1.1530614136073423e-05,464,[3.5 0.  0. ]
465,-0.000639226571317228,0.00020714746512336493,-2.295862076559692e-06,465,[4. 0. 0.]
466,-0.0006133433533949927,0.00020508081809106186,6.55646319881872e-06,466,[4.5 0.  0. ]
467,-0.0006075697823775196,0.00020386792273391688,5.592786392832807e-06,467,[5. 0. 0.]
468,-0.0006128740330614006,0.00020247086224294605,4.501427774517702e-06,468,[5.5 0.  0. ]
469,-0.000617405810792491,0.0002079823769345971,2.0832633527353983e-06,469,[6. 0. 0.]
470,-0.0006231847091710575,0.00020740882068289243,-8.219797347750607e-06,470,[6.  0.5 0. ]
471,-0.0006221312138448426,0.00019448184864710624,-2.6263144846838844e-05,471,[6. 1. 0.]
472,-0.0006109754946037119,0.00015987735768640393,-4.131786982986517e-05,472,[6.  1.5 0. ]
473,-0.0005936645167598231,0.0001154300515238288,-3.527966882008269e-05,473,[6. 2. 0.]
474,-0.0005858874093559339,8.482152989632926e-05,-1.2963453904868069e-05,474,[6.  2.5 0. ]
475,-0.0005845288048138405,8.912344792073684e-05,1.6183175043628373e-05,475,[6. 3. 0.]
476,-0.0005823203648536604,0.00011944815446746562,3.963964669696416e-05,476,[5.5 3.  0. ]
477,-0.0005847601696504722,0.00011452146970680822,5.870624112289569e-05,477,[5. 3. 0.]
478,-0.0005872517683697235,0.00013287974595393222,7.840143958354217e-05,478,[4.5 3.  0. ]
479,-0.0003775630142463316,4.0925870539125214e-05,0.00013976682249576617,479,[4. 3. 0.]
480,-0.0005930174816924614,0.0001139099702945851,-8.769702877857296e-05,480,[3.401142 2.014588 0.      ]
481,-0.0005111182627686648,0.00012411924692691862,-0.0004798006559435346,481,[4.066505 2.09761  0.      ]
482,-0.0005227086739237696,0.00011381215628666109,-0.0002427489837984664,482,[4.516996 2.055282 0.      ]
483,-0.0005643323899835137,0.00013455131397077834,-0.0001575485339740182,483,[5.00331  2.028207 0.      ]
484,-0.0005891491987912603,0.00013563317921340236,-8.057802919786156e-05,484,[5.500963 2.012594 0.      ]
485,-0.0005843296671113741,0.00011804577146194151,-2.912499425783161e-05,485,[5.501007 2.506518 0.      ]
486,-0.0005742003331644235,0.00011766671950442676,-4.4257327201652295e-05,486,[5.004382 2.514879 0.      ]
487,-0.0005547353829930138,0.00010824468320577596,-4.2549115131200596e-05,487,[4.51122  2.522695 0.      ]
488,-0.00043916729994108756,5.8048842042680846e-05,-0.0001273378257137155,488,[4.026979 2.524491 0.      ]
489,-0.0005365808378085173,0.00018464251010341692,-0.0004324455143851517,489,[3.731312 2.614175 0.      ]
490,-0.0005315313836139683,0.00039650355651655103,-0.0010149043345499226,490,[3.552167 2.662421 0.      ]
491,-0.00033897898484520027,5.8423922312516345e-05,-0.0005247510856311336,491,[3.56     2.266149 0.      ]
492,-0.00039767626210072266,0.0001781794823366403,-0.0007724886534687943,492,[3.651475 2.453786 0.      ]
493,-0.0001179137229855875,0.00010580768987713827,-0.001337630522927068,493,[3.489118 2.546923 0.      ]
494,-7.052745380730643e-05,0.00011161772969276492,-0.0004802515021709163,494,[3.402114 2.428396 0.      ]
495,-0.0005367391603832165,0.00022415044553253827,0.0002761629080468323,495,[3.279639 2.313284 0.      ]
496,-0.0004930058566215435,0.0001265042683952043,0.0003380442059345657,496,[3.126039 2.274547 0.      ]
497,-0.00043048203740293664,0.0003566634115214422,-0.00035297998333720426,497,[3.821449 2.38229  0.      ]
498,-0.0006140219017361302,0.00026562529321274794,-0.0011043995425464156,498,[3.790403 2.173846 0.      ]
499,-0.00015315076808522596,0.00023036039786609408,-0.00016793567086620408,499,[3.698304 2.820304 0.      ]
500,-0.0003487055512019684,0.0005251894620672731,-0.0005188496811822235,500,[3.570459 2.763388 0.      ]
501,-0.0005278292862869639,0.00014649981776406913,-0.00023844061092895692,501,[3.937897 1.643934 0.      ]
502,-0.0006616210772353627,0.00022328720463397688,-2.8127435115188858e-05,502,[3.972352 1.059041 0.      ]
503,-0.0006517616916626725,0.00020458188197592639,-2.4762281565396437e-05,503,[3.989661  0.5232554 0.       ]
504,-0.000615192006536882,0.00016447645914562472,-9.364368232147582e-05,504,[5.497785 1.513991 0.      ]
505,-0.0006336180431849229,0.0001738802303571046,-0.00019108335222144937,505,[4.994994 1.534485 0.      ]
506,-0.0006795198503129905,0.00018583667219798178,-0.0003257838937885094,506,[4.482542 1.56776  0.      ]
507,-0.0006249331970445055,0.00020072548509910294,-1.4529207826099316e-05,507,[5.498178  0.5057493 0.       ]
508,-0.00062796744691444,0.00018964778651938162,-5.358342318576405e-05,508,[5.497589 1.011425 0.      ]
509,-0.0006299457662112238,0.00020742442371958123,-2.1848355993886806e-05,509,[4.996234  0.5127393 0.       ]
510,-0.00064406068862125,0.00020419935748121256,-9.109160017274523e-05,510,[4.992784 1.024586 0.      ]
511,-0.0006367869110950155,0.00020946220316146803,-2.0822730892406044e-05,511,[4.492346  0.5192241 0.       ]
512,-0.0006510404278987066,0.00022545301765888192,-9.246650568879881e-05,512,[4.485911 1.043527 0.      ]
513,-0.0006903709048699423,0.00024387862326128595,7.199044447920005e-06,513,[3.480116 1.030102 0.      ]
514,-0.000702597926738134,0.00022178283457147848,0.00011412634400118863,514,[3.453946 1.546192 0.      ]
515,-0.0006781986581200203,0.000232011703296709,-2.2312678990071225e-05,515,[3.492114 0.51297  0.      ]
516,-0.00026166247323313255,4.769625260508657e-05,-0.0009309599167428108,516,[3.708301 1.942378 0.      ]
531,-0.0005996158959987296,0.00013140478407776252,4.285101167250801e-05,531,[6.  3.5 0. ]
532,-0.0006198316024459338,0.0001829411800926612,4.177059710595366e-05,532,[6. 4. 0.]
533,-0.000623638043089186,0.00021332498959038574,2.184138527451182e-05,533,[6.  4.5 0. ]
534,-0.0006252252016923868,0.00022140663481400274,8.11784930730133e-06,534,[6. 5. 0.]
535,-0.0006263823556990804,0.00021633427133765047,1.4872885385364826e-06,535,[6.  5.5 0. ]
536,-0.0006202437295856613,0.0002115589843940031,-2.3038090876748366e-06,536,[6. 6. 0.]
537,-0.0006203732475118184,0.00020532256804074896,-1.1181325138831522e-05,537,[5.5 6.  0. ]
538,-0.0006321400992908262,0.00020600489969244628,-1.1685505200154708e-05,538,[5. 6. 0.]
539,-0.0006661059107971705,0.00021674201925330676,-4.193249931521217e-06,539,[4.5 6.  0. ]
540,-0.0007118809088457302,0.0002342031481110988,-3.1089540790669827e-06,540,[4. 6. 0.]
541,1.1688276554617464e-05,0.0,2.2213446463832144e-05,541,[3.5 6.  0. ]
542,7.380404502544281e-06,0.0,-2.8200363016228983e-05,542,[3. 6. 0.]
543,-0.00035996828941947407,0.00012431113227104145,-9.134247710008698e-06,543,[3.  5.5 0. ]
544,-0.0007238073764458039,0.0002451214264565286,3.920711527647281e-05,544,[3. 5. 0.]
545,-0.0007100997205249156,0.0002661355373237936,6.452443839233225e-05,545,[3.  4.5 0. ]
546,-0.0008143502080958549,0.0001469795584651085,-1.974095648709107e-05,546,[3. 4. 0.]
547,-0.0006283964504901994,0.0002036851080850769,-2.4145313861818635e-06,547,[5.494251 5.498178 0.      ]
548,-0.0006398531022875163,0.00020054721859269825,1.412121224629516e-05,548,[4.988575 5.497589 0.      ]
549,-0.0006655032069830984,0.00021227534604989368,3.335426776019442e-05,549,[4.486009 5.497785 0.      ]
550,-0.0006966554393581918,0.00023747890068360325,3.594820254948397e-05,550,[3.987406 5.500963 0.      ]
551,-0.00035587010256389346,0.0001221445718733603,3.0303588096424394e-05,551,[3.493482 5.501007 0.      ]
552,-0.0006238337441067563,0.00017199466039228206,9.026259682559071e-05,552,[5.476745 3.989661 0.      ]
553,-0.0006207008344028531,0.0001647882814154359,0.00015880822908224674,553,[4.940959 3.972352 0.      ]
554,-0.00046062339809452567,0.00011333485686232702,9.801702119157049e-05,554,[4.356066 3.937897 0.      ]
555,-0.0006305183674442181,0.00021221640853863396,0.00010160393108007678,555,[3.90239  4.066505 0.      ]
556,-0.0006425249718814826,0.00018668306228187092,7.743135640623138e-05,556,[3.475509 4.026979 0.      ]
557,-0.0005931360261415756,0.00014206265277534873,0.00010579107519815547,557,[5.48703  3.492114 0.      ]
558,-0.0005717558256305884,0.00013134316515772432,0.00017139300476765322,558,[4.969898 3.480116 0.      ]
559,-0.0004497944896298202,8.044706037692038e-05,0.0002628424766735981,559,[3.985412 3.401142 0.      ]
560,-0.0005627690116211852,0.00014619117046916054,-0.0002578697220981577,560,[3.385825 3.731312 0.      ]
561,-0.00022954324861708918,-0.00012675473651476609,-0.00013245611135031003,561,[3.337579 3.552167 0.      ]
562,-0.00023357106466142125,-8.527744399679493e-07,-0.0001667619222552638,562,[3.733851 3.56     0.      ]
563,-0.0004721641766867507,0.00017573016181982964,-0.0005695186338498771,563,[3.546214 3.651475 0.      ]
564,-6.807881610338784e-05,4.281040495732e-05,-3.467436497846526e-05,564,[3.453077 3.489118 0.      ]
565,0.00018159489000091762,-9.447184374219876e-05,0.0004732994683347598,565,[3.571604 3.402114 0.      ]
566,-0.00019551246212062766,-2.434308411444224e-05,0.001072855317782924,566,[3.686716 3.279639 0.      ]
567,-0.00020594772897793447,0.00019321638359869932,0.0005945161916104316,567,[3.725453 3.126039 0.      ]
568,-0.000221011588946288,5.189009264732297e-05,-0.0003387171663727818,568,[3.61771  3.821449 0.      ]
569,-0.0005368095735776668,0.00012783884126700654,0.0001903745575831809,569,[3.826154 3.790403 0.      ]
570,-0.0001528975461295625,6.20447882214638e-05,-0.0004365610842810572,570,[3.179696 3.698304 0.      ]
571,1.7558909078793417e-05,-8.948040813014049e-05,-0.0006797796456205057,571,[3.236612 3.570459 0.      ]
572,-0.0005664414341699795,0.00010346446662249632,0.00027478368816344443,572,[4.453808 3.453946 0.      ]
573,-0.0006562607004059523,0.00019330027448298531,8.861783653737326e-05,573,[4.465515 4.994994 0.      ]
574,-0.0006326763584216639,0.0001582380007072146,8.600711324348873e-05,574,[4.43224  4.482542 0.      ]
575,-0.0006206595923952168,0.00019038617834072193,3.360218079344443e-05,575,[5.480776 4.492346 0.      ]
576,-0.0006227125936347419,0.0001983757839552598,1.4003013103266147e-05,576,[5.487261 4.996234 0.      ]
577,-0.0006086876442578963,0.00017884056659086005,6.072857331574201e-05,577,[4.956473 4.485911 0.      ]
578,-0.0006270630314215307,0.00018536029766933417,4.386177432678202e-05,578,[4.975414 4.992784 0.      ]
579,-0.0007191528807089795,0.0002494173202253772,5.442482599354241e-05,579,[3.485121 5.004382 0.      ]
580,-0.000727442300167201,0.0002607165239921118,0.00013150993283136785,580,[3.477305 4.51122  0.      ]
581,-0.0006971934743940972,0.00025577682247047046,8.586009759716721e-05,581,[3.971793 5.00331  0.      ]
582,-0.0007088533082652575,0.00026594602005308726,9.803486114715737e-05,582,[3.944718 4.516996 0.      ]
583,-0.0004124954079419869,0.0003041556032607731,0.00021468296607929978,583,[4.057622 3.708301 0.      ]
598,-0.0007221240670700422,0.00023612783493319716,-3.6234282684093587e-06,598,[2.5 6.  0. ]
599,-0.0006827149302816556,0.00021932812109092144,6.414333755833243e-06,599,[2. 6. 0.]
600,-0.0006637145824042929,0.00021990716705005335,1.4744167989046847e-05,600,[1.5 6.  0. ]
601,-0.0006635252594332865,0.00022158022169669234,1.115102657066997e-05,601,[1. 6. 0.]
602,4.284146618906267e-06,0.0,-2.8989330812646905e-08,602,[0.5 6.  0. ]
603,0.000674715309062471,-0.0002244502434138227,-5.928422490324072e-06,603,[0. 6. 0.]
604,0.0,-2.8738582161074713e-06,0.0,604,[0.  5.5 0. ]
605,-0.0006602423530497332,0.000207848777599185,-9.8922545546437e-06,605,[0. 5. 0.]
606,-0.0006290778726122854,0.00017882511123707264,-1.5055492240549791e-05,606,[0.  4.5 0. ]
607,-0.0005849740719907193,0.00014356691275620273,-1.1680219701903287e-05,607,[0. 4. 0.]
608,-0.0005588061842481453,0.0001186840367895515,-4.23713077127683e-06,608,[0.  3.5 0. ]
614,-0.0006834803221483181,0.00021458885052183497,-8.852626118965325e-06,614,[2.010339 5.476745 0.      ]
615,-0.0006810077275241451,0.00022898130487523732,-2.9998123428183953e-06,615,[2.027648 4.940959 0.      ]
616,-0.0005401591012027551,0.00014958813372328085,-0.00022009340324144933,616,[2.062103 4.356066 0.      ]
617,-0.0005132938621715967,0.00012473029746495933,-0.00046617502647460624,617,[1.933495 3.90239  0.      ]
618,-0.0004307792101292604,5.5963591519039214e-05,-0.0001248822489814177,618,[1.973021 3.475509 0.      ]
619,-0.0007078817628410066,0.00022153583444748623,0.00013860111771562948,619,[2.546054 4.453808 0.      ]
620,-0.0006013257658131676,0.00011256665184028916,-7.79183299157445e-05,620,[2.598858 3.985412 0.      ]
621,-0.0005335773779341758,0.00018221558355958564,-0.00042626936593498474,621,[2.268688 3.385825 0.      ]
622,-0.0005334240980025878,0.00039931174339209426,-0.0010124658477240307,622,[2.447833 3.337579 0.      ]
623,-0.00034565187150536575,6.0193527222823834e-05,-0.0005204674630956588,623,[2.44     3.733851 0.      ]
624,-0.00040107090727485725,0.0001795270574146239,-0.0007615926425120415,624,[2.348525 3.546214 0.      ]
625,-0.00012278193469320172,0.00011054254238544367,-0.0013374389700591513,625,[2.510882 3.453077 0.      ]
626,-7.416383133479899e-05,0.00011382709822925014,-0.0004819191254602964,626,[2.597886 3.571604 0.      ]
627,-0.000534215500749876,0.00022333933325873912,0.0002852676624976008,627,[2.720361 3.686716 0.      ]
628,-0.0004918628956896374,0.0001243591513645241,0.00034724903360102994,628,[2.873961 3.725453 0.      ]
629,-0.00043047000135861685,0.00035551146675607864,-0.0003343079144556304,629,[2.178551 3.61771  0.      ]
630,-0.0006219641805695061,0.00027152358134281045,-0.0010872938301130005,630,[2.209597 3.826154 0.      ]
631,-0.00015401848243870684,0.0002322681385470646,-0.00016723035253019838,631,[2.301696 3.179696 0.      ]
632,-0.000351466939599297,0.0005295229700421194,-0.0005167948534804248,632,[2.429541 3.236612 0.      ]
633,-0.0007078284510154667,0.0002473129752336702,3.1845195861989026e-05,633,[2.519884 4.969898 0.      ]
634,-0.0007060286152916586,0.00024043076319283619,-6.730926831967116e-06,634,[2.507886 5.48703  0.      ]
635,-0.0006318330865667476,0.00017908733066609311,-7.26582278839736e-05,635,[0.5022155 4.486009  0.       ]
636,-0.0006479589597060605,0.00018233755377952508,-0.00016374663039841103,636,[1.005006 4.465515 0.      ]
637,-0.0006941174636265991,0.00019127611768656025,-0.0002995986254382557,637,[1.517458 4.43224  0.      ]
638,-0.0006726203130710501,0.00022380066113010093,-1.013740288044465e-05,638,[1.003766 5.487261 0.      ]
639,-0.0006743955013074262,0.0002178269931662051,-6.854155914565272e-05,639,[1.007216 4.975414 0.      ]
640,-0.0006738044372990823,0.0002222583822203268,-5.501406565172357e-06,640,[1.507654 5.480776 0.      ]
641,-0.0006755120801753601,0.000234833332173442,-6.727035595979747e-05,641,[1.514089 4.956473 0.      ]
642,-0.0006636956097637527,0.000207759893099654,-3.914978128397815e-05,642,[0.5024113 4.988575  0.       ]
643,-0.00033609982799594055,0.00010863471050811087,-8.6792719734543e-06,643,[0.5018224 5.494251  0.       ]
644,-0.0005495688759517246,0.00011133343270929427,-4.202443043705139e-05,644,[0.9956179 3.485121  0.       ]
645,-0.0005571216610256195,0.0001351173153715629,-0.00013780103777246306,645,[0.9966897 3.971793  0.       ]
646,-0.0005569325482640237,0.00012025377682701896,-2.5534049986887652e-05,646,[0.4989933 3.493482  0.       ]
647,-0.0005804236355991756,0.00014394913430536873,-6.311012370083484e-05,647,[0.4990374 3.987406  0.       ]
648,-0.0005193165190340247,0.00011302753560062405,-0.00022762533689767286,648,[1.483004 3.944718 0.      ]
